id,domain,aggregator,sensor,axis,value,create_time,test_div_id
75331,time,ECDF_0,IMU,X,3.607920106217168e-06,2023-07-06 13:19:36,95941
75332,time,ECDF_0,IMU,Y,3.607920106217168e-06,2023-07-06 13:19:36,95941
75333,time,ECDF_0,IMU,Z,3.607920106217168e-06,2023-07-06 13:19:36,95941
75334,time,ECDF_0,IMU,GX,3.607920106217168e-06,2023-07-06 13:19:36,95941
75335,time,ECDF_0,IMU,GY,3.607920106217168e-06,2023-07-06 13:19:36,95941
75336,time,ECDF_0,IMU,GZ,3.607920106217168e-06,2023-07-06 13:19:36,95941
75337,time,ECDF_0,ACC,X,2.2584069197588022e-06,2023-07-06 13:19:36,95941
75338,time,ECDF_0,ACC,Y,2.2584069197588022e-06,2023-07-06 13:19:36,95941
75339,time,ECDF_0,ACC,Z,2.2584069197588022e-06,2023-07-06 13:19:36,95941
75340,frequency,ECDF_0,CBM,X,0.0006720430107526882,2023-07-06 13:19:36,95941
75341,frequency,ECDF_0,CBM,Y,0.0006720430107526882,2023-07-06 13:19:36,95941
75342,frequency,ECDF_0,CBM,Z,0.0006720430107526882,2023-07-06 13:19:36,95941
75343,time,ECDF_1,IMU,X,7.215840212434336e-06,2023-07-06 13:19:36,95941
75344,time,ECDF_1,IMU,Y,7.215840212434336e-06,2023-07-06 13:19:36,95941
75345,time,ECDF_1,IMU,Z,7.215840212434336e-06,2023-07-06 13:19:36,95941
75346,time,ECDF_1,IMU,GX,7.215840212434336e-06,2023-07-06 13:19:36,95941
75347,time,ECDF_1,IMU,GY,7.215840212434336e-06,2023-07-06 13:19:36,95941
75348,time,ECDF_1,IMU,GZ,7.215840212434336e-06,2023-07-06 13:19:36,95941
75349,time,ECDF_1,ACC,X,4.5168138395176045e-06,2023-07-06 13:19:36,95941
75350,time,ECDF_1,ACC,Y,4.5168138395176045e-06,2023-07-06 13:19:36,95941
75351,time,ECDF_1,ACC,Z,4.5168138395176045e-06,2023-07-06 13:19:36,95941
75352,frequency,ECDF_1,CBM,X,0.0013440860215053765,2023-07-06 13:19:36,95941
75353,frequency,ECDF_1,CBM,Y,0.0013440860215053765,2023-07-06 13:19:36,95941
75354,frequency,ECDF_1,CBM,Z,0.0013440860215053765,2023-07-06 13:19:36,95941
75355,time,ECDF_2,IMU,X,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75356,time,ECDF_2,IMU,Y,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75357,time,ECDF_2,IMU,Z,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75358,time,ECDF_2,IMU,GX,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75359,time,ECDF_2,IMU,GY,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75360,time,ECDF_2,IMU,GZ,1.0823760318651505e-05,2023-07-06 13:19:36,95941
75361,time,ECDF_2,ACC,X,6.775220759276407e-06,2023-07-06 13:19:36,95941
75362,time,ECDF_2,ACC,Y,6.775220759276407e-06,2023-07-06 13:19:36,95941
75363,time,ECDF_2,ACC,Z,6.775220759276407e-06,2023-07-06 13:19:36,95941
75364,frequency,ECDF_2,CBM,X,0.0020161290322580645,2023-07-06 13:19:36,95941
75365,frequency,ECDF_2,CBM,Y,0.0020161290322580645,2023-07-06 13:19:36,95941
75366,frequency,ECDF_2,CBM,Z,0.0020161290322580645,2023-07-06 13:19:36,95941
75367,time,ECDF_3,IMU,X,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75368,time,ECDF_3,IMU,Y,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75369,time,ECDF_3,IMU,Z,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75370,time,ECDF_3,IMU,GX,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75371,time,ECDF_3,IMU,GY,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75372,time,ECDF_3,IMU,GZ,1.4431680424868672e-05,2023-07-06 13:19:36,95941
75373,time,ECDF_3,ACC,X,9.033627679035209e-06,2023-07-06 13:19:36,95941
75374,time,ECDF_3,ACC,Y,9.033627679035209e-06,2023-07-06 13:19:36,95941
75375,time,ECDF_3,ACC,Z,9.033627679035209e-06,2023-07-06 13:19:36,95941
75376,frequency,ECDF_3,CBM,X,0.002688172043010753,2023-07-06 13:19:36,95941
75377,frequency,ECDF_3,CBM,Y,0.002688172043010753,2023-07-06 13:19:36,95941
75378,frequency,ECDF_3,CBM,Z,0.002688172043010753,2023-07-06 13:19:36,95941
75379,time,ECDF_4,IMU,X,1.803960053108584e-05,2023-07-06 13:19:36,95941
75380,time,ECDF_4,IMU,Y,1.803960053108584e-05,2023-07-06 13:19:36,95941
75381,time,ECDF_4,IMU,Z,1.803960053108584e-05,2023-07-06 13:19:36,95941
75382,time,ECDF_4,IMU,GX,1.803960053108584e-05,2023-07-06 13:19:36,95941
75383,time,ECDF_4,IMU,GY,1.803960053108584e-05,2023-07-06 13:19:36,95941
75384,time,ECDF_4,IMU,GZ,1.803960053108584e-05,2023-07-06 13:19:36,95941
75385,time,ECDF_4,ACC,X,1.129203459879401e-05,2023-07-06 13:19:36,95941
75386,time,ECDF_4,ACC,Y,1.129203459879401e-05,2023-07-06 13:19:36,95941
75387,time,ECDF_4,ACC,Z,1.129203459879401e-05,2023-07-06 13:19:36,95941
75388,frequency,ECDF_4,CBM,X,0.003360215053763441,2023-07-06 13:19:36,95941
75389,frequency,ECDF_4,CBM,Y,0.003360215053763441,2023-07-06 13:19:36,95941
75390,frequency,ECDF_4,CBM,Z,0.003360215053763441,2023-07-06 13:19:36,95941
75391,time,ECDF_5,IMU,X,2.164752063730301e-05,2023-07-06 13:19:36,95941
75392,time,ECDF_5,IMU,Y,2.164752063730301e-05,2023-07-06 13:19:36,95941
75393,time,ECDF_5,IMU,Z,2.164752063730301e-05,2023-07-06 13:19:36,95941
75394,time,ECDF_5,IMU,GX,2.164752063730301e-05,2023-07-06 13:19:36,95941
75395,time,ECDF_5,IMU,GY,2.164752063730301e-05,2023-07-06 13:19:36,95941
75396,time,ECDF_5,IMU,GZ,2.164752063730301e-05,2023-07-06 13:19:36,95941
75397,time,ECDF_5,ACC,X,1.3550441518552813e-05,2023-07-06 13:19:36,95941
75398,time,ECDF_5,ACC,Y,1.3550441518552813e-05,2023-07-06 13:19:36,95941
75399,time,ECDF_5,ACC,Z,1.3550441518552813e-05,2023-07-06 13:19:36,95941
75400,frequency,ECDF_5,CBM,X,0.004032258064516129,2023-07-06 13:19:36,95941
75401,frequency,ECDF_5,CBM,Y,0.004032258064516129,2023-07-06 13:19:36,95941
75402,frequency,ECDF_5,CBM,Z,0.004032258064516129,2023-07-06 13:19:36,95941
75403,time,ECDF_6,IMU,X,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75404,time,ECDF_6,IMU,Y,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75405,time,ECDF_6,IMU,Z,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75406,time,ECDF_6,IMU,GX,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75407,time,ECDF_6,IMU,GY,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75408,time,ECDF_6,IMU,GZ,2.5255440743520176e-05,2023-07-06 13:19:36,95941
75409,time,ECDF_6,ACC,X,1.5808848438311617e-05,2023-07-06 13:19:36,95941
75410,time,ECDF_6,ACC,Y,1.5808848438311617e-05,2023-07-06 13:19:36,95941
75411,time,ECDF_6,ACC,Z,1.5808848438311617e-05,2023-07-06 13:19:36,95941
75412,frequency,ECDF_6,CBM,X,0.004704301075268817,2023-07-06 13:19:36,95941
75413,frequency,ECDF_6,CBM,Y,0.004704301075268817,2023-07-06 13:19:36,95941
75414,frequency,ECDF_6,CBM,Z,0.004704301075268817,2023-07-06 13:19:36,95941
75415,time,ECDF_7,IMU,X,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75416,time,ECDF_7,IMU,Y,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75417,time,ECDF_7,IMU,Z,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75418,time,ECDF_7,IMU,GX,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75419,time,ECDF_7,IMU,GY,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75420,time,ECDF_7,IMU,GZ,2.8863360849737343e-05,2023-07-06 13:19:36,95941
75421,time,ECDF_7,ACC,X,1.8067255358070418e-05,2023-07-06 13:19:36,95941
75422,time,ECDF_7,ACC,Y,1.8067255358070418e-05,2023-07-06 13:19:36,95941
75423,time,ECDF_7,ACC,Z,1.8067255358070418e-05,2023-07-06 13:19:36,95941
75424,frequency,ECDF_7,CBM,X,0.005376344086021506,2023-07-06 13:19:36,95941
75425,frequency,ECDF_7,CBM,Y,0.005376344086021506,2023-07-06 13:19:36,95941
75426,frequency,ECDF_7,CBM,Z,0.005376344086021506,2023-07-06 13:19:36,95941
